ds,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2021-01-01,0.182633205128205,0.21121116809116797
2021-01-02,0.14926396011396015,0.2103759544159545
2021-01-03,0.2468743669985775,0.21597054054054043
2021-01-04,0.14899109530583204,0.19387635846372683
2021-01-05,0.10767480113636374,0.2018611079545452
2021-01-06,0.0985515767045455,0.20266403409090905
2021-01-07,0.10724255681818183,0.20583312499999973
2021-01-08,0.08814501420454547,0.21205534090909114
2021-01-09,0.08248092592592607,0.22548118233618217
2021-01-10,0.10393443019943015,0.23222981481481508
2021-01-11,0.09507627311522053,0.20550825035561857
2021-01-12,0.1102016619318182,0.20153920454545454
2021-01-13,0.08545234375,0.19973848011363618
2021-01-14,0.12716261363636372,0.19377470170454547
2021-01-15,0.11421323863636372,0.1909514488636366
2021-01-16,0.13613916073968704,0.19977300142247528
2021-01-17,0.10535410256410255,0.22207660968660992
2021-01-18,0.13647914529914534,0.1854000854700855
2021-01-19,0.12114536931818187,0.19129113636363623
2021-01-20,0.11792598011363649,0.18859265625000007
2021-01-21,0.15157464488636357,0.18653907670454561
2021-01-22,0.1443034517045454,0.1837153267045453
2021-01-23,0.1456079516358464,0.19614571834992894
2021-01-24,0.18152603129445233,0.2014711379800856
2021-01-25,0.13482882102272734,0.18321505681818187
2021-01-26,0.12969508522727277,0.18785018465909087
2021-01-27,0.12683784090909084,0.18782455965909087
2021-01-28,0.1507066619318179,0.18933981534090913
2021-01-29,0.1141973863636363,0.19102399147727256
2021-01-30,0.10927786324786326,0.20557339031339036
2021-01-31,0.1007215220483641,0.22243024182076843
2021-02-01,0.1170628267045454,0.1932509375000002
2021-02-02,0.11817605113636379,0.20312230113636362
2021-02-03,0.0826297869318182,0.20686417613636363
2021-02-04,0.04878606534090912,0.21508241477272713
2021-02-05,0.0788503267045454,0.2076825710227271
2021-02-06,0.11287971509971514,0.20808933048433068
2021-02-07,0.15613777460770337,0.2076368045649073
2021-02-08,0.11553818830242507,0.20695266761768888
2021-02-09,0.07754299572039948,0.23626445078459346
2021-02-10,0.038567279202279245,0.20226460113960104
2021-02-11,-0.07708776353276353,0.21006762108262111
2021-02-12,-0.13888185185185184,0.2059789743589743
2021-02-13,0.05924542735042732,0.18561296296296304
2021-02-14,0.07745658119658122,0.1953714814814814
2021-02-15,0.13889215099715102,0.2009007549857549
2021-02-16,0.1178441452991452,0.22501978632478656
2021-02-17,0.11712170940170935,0.21268749287749308
2021-02-18,-0.0025913105413105588,0.23086643874643903
2021-02-19,0.024673319088319053,0.2235078205128205
2021-02-20,0.02629346153846152,0.2328237606837609
2021-02-21,0.05246636752136742,0.23287558404558406
2021-02-22,0.014975997150997155,0.21313766381766353
2021-02-23,0.03258786628733996,0.21758741109530594
2021-02-24,-0.004919516358463735,0.2212431863442389
2021-02-25,0.010449302987197718,0.2171719772403982
2021-02-26,0.026160997150997164,0.20673484330484337
2021-02-27,0.06787971509971505,0.2242025498575498
2021-02-28,0.049271723646723706,0.2476785612535617
2021-03-01,0.051336096866096866,0.2072051709401708
2021-03-02,0.0550267897727273,0.20651619318181827
2021-03-03,0.04681335704125177,0.20737631578947371
2021-03-04,0.04850411931818179,0.2080908096590908
2021-03-05,0.054863603988603946,0.2023751994301993
2021-03-06,0.06722223646723646,0.2130586182336181
2021-03-07,0.12247643874643854,0.2135050284900284
2021-03-08,0.13035672364672368,0.17901591168091172
2021-03-09,0.10679953058321472,0.1906423186344237
2021-03-10,0.06887160739687054,0.19865018492176417
2021-03-11,0.09953479374110957,0.19683546230440965
2021-03-12,0.10778806543385498,0.18971137980085348
2021-03-13,0.10869180911680915,0.2048005982905981
2021-03-14,0.17168055555555545,0.21005579772079777
2021-03-15,0.1307919800569801,0.1852630341880342
2021-03-16,0.1276823186344239,0.19243096728307232
2021-03-17,0.10089267425320063,0.19323884779516348
2021-03-18,0.14490088193456607,0.190114281650071
2021-03-19,0.13276733997155038,0.18775165007112388
2021-03-20,0.17105950142450155,0.19960084045584053
2021-03-21,0.1489729202279201,0.2250778205128205
2021-03-22,0.13455552706552695,0.1885806695156693
2021-03-23,0.1464630583214794,0.1891740113798009
2021-03-24,0.14668218749999998,0.18655930397727297
2021-03-25,0.12752816500711245,0.1928067567567567
2021-03-26,0.11893901849217656,0.1911023755334281
2021-03-27,0.1454926495726496,0.20230371794871804
2021-03-28,0.1931267378917381,0.21045233618233594
2021-03-29,0.15607177809388365,0.1842515931721194
2021-03-30,0.16062669985775224,0.18667186344238976
2021-03-31,0.1498378805120911,0.18625034139402583
2021-04-01,0.16387765291607384,0.18561061166429577
2021-04-02,0.14083021337126606,0.1882342532005692
2021-04-03,0.16896373219373206,0.19707873219373218
2021-04-04,0.18445424501424498,0.2096479914529913
2021-04-05,0.17526156695156683,0.18145034188034204
2021-04-06,0.16116446657183497,0.18681196301564743
2021-04-07,0.1431780796586062,0.18705883357041259
2021-04-08,0.14574803698435282,0.18917019914651506
2021-04-09,0.1391651778093883,0.18947613086770976
2021-04-10,0.15525729344729333,0.20367047008547032
2021-04-11,0.1932598575498575,0.21012605413105426
2021-04-12,0.1503432716927452,0.18292234708392613
2021-04-13,0.17730918918918911,0.1856823470839259
2021-04-14,0.14696810810810804,0.18396761024182084
2021-04-15,0.17835729729729738,0.18557155049786636
2021-04-16,0.14135631578947366,0.18565648648648647
2021-04-17,0.10785297720797714,0.21866430199430203
2021-04-18,0.15460298719772375,0.2204296870554765
2021-04-19,0.1588495448079659,0.18441917496443808
2021-04-20,0.2064359032716927,0.18470658605974422
