ds,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2021-01-01,0.23834714285714287,0.2494471428571429
2021-01-02,0.15279714285714285,0.24062285714285717
2021-01-03,0.17557714285714285,0.24876142857142858
2021-01-04,0.12657000000000002,0.22677714285714284
2021-01-05,0.0734757142857143,0.24403857142857147
2021-01-06,0.11714142857142858,0.2372014285714286
2021-01-07,0.17626428571428573,0.23406714285714286
2021-01-08,0.15812285714285715,0.23087
2021-01-09,0.1098742857142857,0.24472571428571424
2021-01-10,0.07939142857142856,0.24865285714285715
2021-01-11,0.13944428571428572,0.22245571428571428
2021-01-12,0.13289714285714285,0.22745571428571426
2021-01-13,0.10172714285714286,0.22489714285714285
2021-01-14,0.13852142857142855,0.22858
2021-01-15,0.09153285714285712,0.2287457142857143
2021-01-16,0.08013285714285713,0.2373428571428571
2021-01-17,0.029052857142857148,0.2482642857142857
2021-01-18,0.10932142857142857,0.21875142857142854
2021-01-19,0.09353285714285713,0.22834285714285715
2021-01-20,0.1206314285714286,0.22320714285714288
2021-01-21,0.18535428571428572,0.21958285714285714
2021-01-22,0.14558428571428572,0.23024142857142854
2021-01-23,0.09120285714285715,0.23424857142857142
2021-01-24,0.06471285714285714,0.24660285714285715
2021-01-25,0.0816657142857143,0.2286857142857143
2021-01-26,0.07076857142857143,0.23479
2021-01-27,0.09334999999999997,0.22572714285714282
2021-01-28,0.14064285714285715,0.22853857142857142
2021-01-29,0.0967,0.22636142857142857
2021-01-30,0.09090714285714285,0.23727714285714288
2021-01-31,0.06119857142857143,0.24486999999999995
2021-02-01,0.11421142857142856,0.2155257142857143
2021-02-02,0.10975714285714284,0.22775857142857145
2021-02-03,0.07455857142857145,0.22971999999999998
2021-02-04,0.06606857142857143,0.2369057142857143
2021-02-05,0.059314285714285715,0.24279428571428577
2021-02-06,0.042274285714285716,0.24887714285714285
2021-02-07,0.07090857142857143,0.24458285714285716
2021-02-08,0.16364142857142858,0.22024857142857143
2021-02-09,0.1895771428571429,0.21216428571428572
2021-02-10,0.10937714285714284,0.21356428571428573
2021-02-11,0.09406142857142856,0.20223285714285713
2021-02-12,0.16307428571428573,0.17633714285714283
2021-02-13,0.2282657142857143,0.1762457142857143
2021-02-14,0.18296714285714288,0.18812714285714285
2021-02-15,0.4252728571428572,0.1960657142857143
2021-02-16,0.22790285714285713,0.23716285714285715
2021-02-17,0.43142714285714284,0.2136485714285714
2021-02-18,0.23003428571428572,0.24673428571428574
2021-02-19,0.20385,0.2398957142857143
2021-02-20,0.25408142857142857,0.24575285714285713
2021-02-21,0.1124942857142857,0.2508057142857143
2021-02-22,0.09683142857142857,0.22725714285714282
2021-02-23,0.12277428571428572,0.23254142857142862
2021-02-24,0.05978571428571428,0.24191142857142858
2021-02-25,0.07791428571428573,0.23998714285714287
2021-02-26,0.19548285714285712,0.21949428571428573
2021-02-27,0.16246000000000002,0.24304285714285712
2021-02-28,0.12051285714285716,0.26694
2021-03-01,0.03676714285714285,0.23379857142857144
2021-03-02,0.08071857142857143,0.23116142857142857
2021-03-03,0.05263000000000001,0.23523999999999998
2021-03-04,0.09034571428571428,0.2406228571428571
2021-03-05,0.057588571428571426,0.23891999999999997
2021-03-06,0.053741428571428586,0.2580114285714286
2021-03-07,0.1597457142857143,0.2512185714285714
2021-03-08,0.12092428571428572,0.21954285714285712
2021-03-09,0.09441142857142858,0.22922857142857142
2021-03-10,0.07743,0.2394157142857143
2021-03-11,0.13847857142857145,0.23341857142857142
2021-03-12,0.15646142857142856,0.22592285714285718
2021-03-13,0.16161142857142857,0.24061714285714284
2021-03-14,0.21220857142857139,0.24525714285714287
2021-03-15,0.11595714285714286,0.2244714285714286
2021-03-16,0.14324857142857145,0.2224714285714286
2021-03-17,0.09288428571428572,0.23093142857142857
2021-03-18,0.15934857142857142,0.22503
2021-03-19,0.09800142857142857,0.22950285714285718
2021-03-20,0.20680857142857145,0.22937714285714286
2021-03-21,0.2597228571428571,0.2370657142857143
2021-03-22,0.15788142857142856,0.21788000000000002
2021-03-23,0.15075857142857144,0.22173428571428572
2021-03-24,0.1446042857142857,0.2247428571428571
2021-03-25,0.15497714285714287,0.22636857142857142
2021-03-26,0.11699000000000001,0.22716285714285717
2021-03-27,0.19663714285714282,0.23137142857142856
2021-03-28,0.29114857142857137,0.2296157142857143
2021-03-29,0.1671957142857143,0.2206671428571428
2021-03-30,0.18534142857142857,0.22439571428571428
2021-03-31,0.18174857142857143,0.22022428571428573
2021-04-01,0.18823571428571428,0.22336714285714282
2021-04-02,0.1788942857142857,0.2151942857142857
2021-04-03,0.24295142857142854,0.21394142857142856
2021-04-04,0.2571414285714286,0.23009
2021-04-05,0.21188999999999997,0.21149285714285712
2021-04-06,0.1949442857142857,0.21804142857142855
2021-04-07,0.16718428571428573,0.2201742857142857
2021-04-08,0.17167714285714286,0.22987714285714286
2021-04-09,0.16927714285714288,0.22102714285714287
2021-04-10,0.21089,0.22825285714285712
2021-04-11,0.25258142857142857,0.23976714285714287
2021-04-12,0.14341571428571429,0.22786142857142852
2021-04-13,0.1621257142857143,0.22594285714285717
2021-04-14,0.14449428571428571,0.2223457142857143
2021-04-15,0.19712714285714286,0.22792285714285712
2021-04-16,0.08591714285714284,0.22911714285714285
2021-04-17,0.13694571428571428,0.24692571428571428
2021-04-18,0.16734142857142853,0.26800142857142856
2021-04-19,0.09317714285714286,0.23260857142857147
2021-04-20,0.18650285714285714,0.22442857142857145
2021-04-21,0.1741014285714286,0.2628985714285714
2021-04-22,0.1388,0.23785000000000003
2021-04-23,0.07836428571428573,0.24894285714285716
2021-04-24,0.07225571428571428,0.25578142857142855
2021-04-25,0.10360142857142858,0.2684914285714286
2021-04-26,0.11287428571428572,0.23004142857142856
2021-04-27,0.15709285714285712,0.23209857142857146
2021-04-28,0.10938999999999999,0.23980142857142855
2021-04-29,0.3137785714285714,0.22017714285714285
2021-04-30,0.2913542857142857,0.23146285714285716
2021-05-01,0.3562042857142857,0.22423142857142858
2021-05-02,0.4109214285714286,0.23155428571428574
