date,Đà Nẵng,Bình Dương,Bình Phước,Bình Thuận,Bạc Liêu,Bắc Giang,Bắc Kạn,Bắc Ninh,Bến Tre,Cà Mau,Cao Bằng,Đồng Nai,Cần Thơ,Gia Lai,Hà Giang,Hà Nội,Hà Nam,Hà Tĩnh,Hồ Chí Minh city,Hòa Bình,Hưng Yên,Hải Dương,Đồng Tháp,Hải Phòng,Hậu Giang,Khánh Hòa,Kiên Giang,Kon Tum,Lào Cai,Lâm Đồng,Lai Châu,Lạng Sơn,Long An,Đăk Nông,Nam Định,Nghệ An,Ninh Bình,Ninh Thuận,Phú Thọ,Phú Yên,Quảng Bình,Quảng Nam,Quảng Ngãi,Quảng Ninh,Đắk Lắk,Quảng Trị,Sóc Trăng,Sơn La,Tây Ninh,Thái Bình,Thái Nguyên,Thừa Thiên - Huế,Thanh Hóa,Tiền Giang,Trà Vinh,Điện Biên,Tuyên Quang,Vĩnh Long,Vĩnh Phúc,Yên Bái,An Giang,Bà Rịa - Vũng Tàu,Bình Định
2021-04-27,4.7504836477705906e-5,7.390439156691525e-5,3.940486235583488e-5,3.780086675002625e-5,3.0924498322684126e-5,0.00012678473585873892,4.021162830711664e-5,0.00027436970327407336,3.462356454121843e-5,3.688615127239513e-5,5.768498307056009e-5,8.607537575190727e-5,4.716671516161186e-5,3.811375075345184e-5,0.00015540369392511816,0.0002973809242886074,9.504580554712313e-5,3.803969927870021e-5,8.329634198974388e-5,6.385744432378466e-5,0.00014328103056501302,0.00013715299858385716,4.6753130880216005e-5,0.00014919584714174567,2.9039488699738003e-5,5.2983645344618656e-5,4.8499191413035864e-5,2.6636674566229705e-5,0.0006655347507417948,5.1733016561977403e-5,0.00019766558401225796,5.426353784344355e-5,4.8676509667148315e-5,4.293361639894024e-5,0.0001056297821980525,7.71689691243857e-5,5.778868445007303e-5,2.341276496832382e-5,0.0003122735429596926,2.4719912615249693e-5,2.075664963017517e-5,4.4976040574191465e-5,3.128202559108631e-5,0.00011834518689407637,6.34748734878504e-5,1.9872034513743882e-5,3.232271879086907e-5,0.00018858930436497254,4.161000998683816e-5,0.00011674790940783517,0.00012060350821646815,2.847194520316689e-5,0.00010025453037229765,4.32543398255528e-5,2.6477715511092772e-5,0.0002442516843599406,0.00031035496316771983,3.292134923794104e-5,0.0001849045465359094,0.0,4.971197651615604e-5,5.344874297865734e-5,3.21876907504963e-5
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.00025539431249142715,0.0003945224930288913,0.00022569518799831864,0.00020332714050354958,0.00013759444260083676,0.00043459358764094474,8.725428015269312e-5,0.0005242631426860923,0.00017165714206052358,0.00015829380457003204,0.00010143025933616757,0.0004435841209953093,0.00023120408527088488,0.00023267929855219695,0.0001382181119085178,0.002002007226125475,3.4458452382900043e-6,0.00025102197322967505,0.0004915109119836842,0.0008897347397908375,0.0009586557757244045,0.0005826772306643435,0.00021192013541445002,0.0006423095717225647,0.0001356872136154018,0.00028803214740501004,0.0002251937876918229,0.00012991393227086904,0.00033071338128818365,0.0003081013481958412,0.00016633791274338572,0.00019219653343697195,0.0002451337398078142,0.00015342546430748368,0.0030621940931777757,0.00048157272901499013,0.0012911349910283234,0.00011555281122039004,0.0003925455531702901,0.00012949224539332584,0.00010896467318503374,0.00021066443091092606,0.00015861889324139913,0.00045941724035801186,0.0002597397644098408,0.00010172615896452527,0.00014575978427247818,0.00025412138950024266,0.00021263475895077718,0.0008916816896227983,0.00040998904048724277,0.0001673596780411342,0.0006802796084035207,0.00021253025164469567,0.00012593582442720292,0.00021106956604595813,0.0002153987054475462,0.00016261751890962446,0.0003739564405527394,0.00026955402641334674,0.00023200215050687924,0.0003387800878506955,0.00017871399721139955
2021-04-30,0.00018985818541023735,0.00026077117354549213,0.0001523327946309474,0.00013706826444171954,9.402295211284476e-5,0.0004001268415995254,7.507497815724096e-5,0.0005209331553716269,0.00011707240498885462,0.00010900628259809177,8.595105313665358e-5,0.0002946662894967905,0.00016296874697270888,0.00016541903103484026,0.00013923868648359422,0.0013704327117274682,0.00029802835177513256,0.00018701530278572,0.0003569583445351781,0.0005127138142410159,0.0004480330173107634,0.0009454225059602745,0.00014626055810624172,0.0005286728432064833,9.427951798334217e-5,0.0002045189118119861,0.0001529142631061477,9.120520563176229e-5,0.00024576103125593333,0.0002120280246306223,0.00013163291409273262,0.00017040482415136058,0.00016535247197692804,0.00011530940318641719,0.001448153442787219,0.0003767445262345484,0.0006584905170143692,8.066880000626477e-5,0.0003392476670166421,9.240332667390485e-5,7.90307428580545e-5,0.00014869907025392976,0.0001090371766374129,0.00041529145250664525,0.00018860574063261587,7.347844957665894e-5,9.916616271073886e-5,0.0003983457161778598,0.00014505391801332955,0.0006811652629866389,0.00032376061873171525,0.00012187302821437592,0.0005119342764533724,0.00014648537629601994,8.38805698993341e-5,0.00018941244840601492,0.00022931726977010002,0.00011183302070345464,0.00032735040680195634,0.00023304249039516283,0.0001590593818133429,0.00023146341921277978,0.00012458878944531887
2021-05-01,0.00014791874154575116,0.0002254644661896445,0.00013040322978544845,0.0001151062361518247,7.747879955317415e-5,0.00025868273216970067,5.195272479235979e-5,0.0003122825349021176,9.49006275923977e-5,8.964986163202163e-5,6.033812939909851e-5,0.0002548905696449919,0.00013177496836922837,0.00013552769402510654,8.224701827520828e-5,0.0011953315702574222,0.0,0.0001476941937865237,0.00029490654719021057,0.0005327589475096422,0.0005731880574639098,0.0003467356196259483,0.00011879648853434876,0.00038138681831299104,7.702180629615519e-5,0.0001665399556618794,0.00012824375367440842,7.561009533577243e-5,0.00019716533628215543,0.00017818526322014563,9.92284914269174e-5,0.00011438482454087673,0.00013402730888691252,8.912741768425263e-5,0.0018339112098235248,0.00028496597144872044,0.0007727543042480457,6.541239016498234e-5,0.0002337927673609836,7.394831178776785e-5,6.338301511555113e-5,0.00012199474795390787,8.900771008307349e-5,0.00027348073520364665,0.00014987907791135017,5.901453690429848e-5,8.124948856043371e-5,0.00015159949768182008,0.00012036938622165683,0.0005321859935822537,0.000244464493815698,9.608089450911993e-5,0.00040389324180435383,0.0001182332528592527,6.982679355191693e-5,0.00012588424206438824,0.00012832588873464657,9.100234831141546e-5,0.00022256415350441626,0.00016074478991889992,0.00013086818185536025,0.00019457775415584287,0.00010059036842938427
2021-05-02,0.00032499511105661444,0.00045769574633670065,0.00027007545626581874,0.0002474364899086607,0.0001732873876277689,0.0007202740205187183,0.000145533945100105,0.0008202204443938657,0.0002137339895371616,0.00020101477144749254,0.00018083283104920723,0.0004868268616731485,0.00029203936568659094,0.0002759941508769042,0.0005069625850929824,0.0027971330539763068,0.00035680118436216335,0.0002970772017512731,0.0006104302475963454,0.0006610851383282465,0.0008363359479688969,0.000749419090568064,0.0002629889085260071,0.0007593860512446465,0.00017650356061398771,0.00034837388403711437,0.0002761523025750692,0.00017178950875930814,0.0007483471628566798,0.0003644627284318441,0.00035246289836676753,0.0003132385924132657,0.0002960526777134205,0.0002099281751458763,0.001654832811302343,0.0005511489366481608,0.0007995434213959415,0.00014409235260999653,0.002270531085006442,0.00016993479787053074,0.00013915341747282875,0.00027645262669070834,0.0002053548397849155,0.0005383982490197109,0.0003204128789367385,0.0001256320926581461,0.00018292904029525124,0.00040835559682751043,0.0002664891648116637,0.0007707456400372465,0.000854129847878748,0.00021530691373571444,0.0007565701787419755,0.0002667450898171317,0.00015350422700171826,0.0003674741618629138,0.001524062516416865,0.00020078335170928404,0.00014837610233627756,0.0006084919412228003,0.000289245754553111,0.0003696307510839457,0.00022149642272432552
2021-05-03,0.0004004559832875412,0.000560157780406791,0.0003311221128465476,0.0003043361562889199,0.00021383233915854203,0.0009028803090983575,0.0001825002101796156,0.0010242311403246837,0.00026388962436234926,0.00024809750378954087,0.00022770196819914328,0.0005924601334208664,0.0003601024946111816,0.00033787493583029303,0.0006576729982850414,0.003463881500800093,0.0004757349124828845,0.00036328200371580336,0.000748372208530636,0.0007630559738799638,0.0009877394734109936,0.0009221730941738745,0.00032425265836037644,0.0009277621087010863,0.00021822212386394914,0.0004274896330135127,0.00033970445817244597,0.00021225043493779475,0.0009539816979684275,0.0004463535794157598,0.0004478997552830417,0.00039223260665304833,0.0003649530571985801,0.0002600981407091123,0.0017989079239978962,0.0006715394774311655,0.0008943347164728007,0.00017758705010999929,0.0029754208317061487,0.00021014677231898145,0.0001714527754936492,0.00034149355826452045,0.0002540269619169821,0.0006570908353143598,0.0003939107101575735,0.00015439511534323959,0.0002258499451580164,0.0005107853518407205,0.0003285701339218501,0.0009093972992536056,0.0010845143541015091,0.000265724575090037,0.0009190061845883332,0.00032938606356523053,0.0001891552374351984,0.00046199127313624325,0.0020035664910592324,0.00024748839154317524,0.00014837610233627756,0.0007756015238706449,0.0003565791878807346,0.00044960150052174026,0.0002729751484259042
2021-05-04,8.085421585085863e-6,0.00012824876447906832,6.443589001377645e-5,7.529418814642101e-5,4.034070583156821e-5,6.357240071667824e-5,1.3086722345867196e-5,7.387152952985425e-5,5.2118100920571086e-5,4.7426058625931065e-5,1.682922994105101e-5,0.00014083741721739807,7.4896095638747e-5,0.00016191108788356042,2.161415356428416e-5,0.0001533801544262058,6.428621183836487e-5,0.00015170641849875525,0.00024463902109030306,4.334878903117325e-5,7.064576709948366e-5,8.666061985715891e-5,6.370444313918817e-5,0.000109018055554268,4.1622714747580677e-5,0.00014598498801473984,7.421500554992388e-5,0.00010512439263520474,3.873686315913934e-5,0.00010322625359045298,1.76471878437022e-5,2.9381869660684092e-5,7.632473931237613e-5,6.598853994982754e-5,9.181833817689699e-5,0.00017543458468440484,5.550037245586988e-5,4.666245552622852e-5,6.110450924325447e-5,7.901762041238864e-5,0.0002352960913430341,0.001708495443250333,0.0002619736074278845,6.916947861928086e-5,0.00017366162615500478,0.0003270421148910592,4.34838059943146e-5,2.9481239224140312e-5,6.530095913160976e-5,8.127245413203297e-5,5.080327117644867e-5,0.0004485782865457921,0.00012961295780832037,6.506241204715618e-5,3.7588185009457305e-5,2.3817516961452506e-5,3.0107052742484125e-5,4.990714445321989e-5,6.308366157206972e-5,3.256645631806759e-5,7.088185150978868e-5,0.00011846860753937098,0.0001674897015189099
2021-05-05,0.0008598267204872002,0.0002588253798141805,0.0001375071982214748,0.00015843372720856084,9.576617138637726e-5,0.00030962900880013603,5.408231796505122e-5,0.00036409764359285443,0.00011305535745299874,0.0001164958514233111,6.938645434423326e-5,0.00020362587125580058,0.00015164587811568973,0.00015452619614987387,0.00011000510882798455,0.00015717465929089726,0.00034442779576292703,0.00019312237375480206,0.0003893704217785137,0.0002749865077730002,0.0004892723536431441,0.00031620330357288567,0.0001402192749899741,0.0005194245026135992,9.23499228088759e-5,0.0001964522129017657,0.00015682616149684795,0.00010374459710921907,0.00015606303026066625,0.00019215985265174518,7.73665715713624e-5,0.00012370293635658922,0.00015839458465202592,0.00010685862617377482,0.00042848336462093925,0.0003226201662976188,0.00024020254326098867,8.605118589159272e-5,0.0003418172557482215,9.67988103628355e-5,0.00010112485466128416,0.00010347293048241809,0.0001803973976672348,0.00042381881663875246,0.00019030157012600644,9.149524878091249e-5,0.00010274383141711926,0.0001471346156781628,0.00013305501394431554,0.0004072770762679815,0.00022736563700022182,0.00015929745789881427,0.0004259663663337964,0.00013469476973592578,8.604934913415719e-5,0.00010836132155674757,0.00015153714533013853,0.0001047038335094138,0.0003523853631065996,0.00015706221751145058,0.00016197104940964154,0.00023878476898505225,0.00014071690735477352
2021-05-06,0.0014754746066262638,0.0020890863096264295,0.0011877189093819987,0.0010797595501390409,0.0007368682045562216,0.007590010274380816,0.0012567722958196131,0.0028502870238252802,0.0009050102753706923,0.0008589579878548247,0.0017383650087541228,0.0021263042137091522,0.0012220682533158381,0.0013476751261342174,0.002179025106697379,0.008006867302009833,0.002594171724348745,0.0016372579908872067,0.002847477544135965,0.002724821520211039,0.0035030793858565564,0.004468366308346171,0.0011150263278801769,0.0039398441342549505,0.0007482693185868562,0.0016151812265114132,0.0012129789595110008,0.0008716805960130836,0.0025811083716845576,0.0015701927416877553,0.0014125654642476162,0.003220017029102156,0.0012892082993549022,0.0009875636620157169,0.003194894212353177,0.003765356769847636,0.0019112645035895448,0.0006466805751962161,0.0058617348796990675,0.0008124693759820992,0.0009481849103756604,0.003760979713490884,0.0011521637027866397,0.0029770373764014565,0.0016473372231102946,0.0010178904416239605,0.0007885485204354827,0.0022905694975276733,0.0011248805381558426,0.0026940798791739704,0.00388951286290692,0.0015252376965077085,0.004615328649586009,0.0011171514555727842,0.0006602315167311166,0.0016718168241953739,0.004422764196299886,0.0008463858729421357,0.0018765619935000237,0.0025226360601724998,0.0012297036082850451,0.0016607737451020347,0.00121631909853383
2021-05-07,0.0005838305321474068,0.001074377683047039,0.0005852480642268895,0.0005980117211848879,0.0003728966731449478,0.001381312231481775,0.0003065498943020937,0.0018469646933417,0.00045793893769804597,0.0004348160404707825,0.0004277281351207305,0.001146643026819821,0.000641438982541909,0.0008431886817348904,0.0007521621583139074,0.003130127945516407,0.0015356998582610856,0.000995247439331879,0.0015968195697069368,0.0011493461410213984,0.0013701049706736053,0.002489328963825378,0.0005686789222671985,0.001965939649636456,0.00037162335756470366,0.0009391508271419123,0.0006254716259555481,0.0005256546800774135,0.0015341659683072637,0.0008454623052922603,0.002526350593067816,0.0005704643574665337,0.0006523658230947713,0.0005689139065219752,0.0019706890019656697,0.0014720561389760668,0.001259690714677985,0.0003463466229089139,0.001469336025675892,0.0004571271266112933,0.0008262843172030253,0.004697913068626031,0.0009697040648531925,0.0015082119966167266,0.0010234349806966627,0.0010302231611621852,0.0003977399971858129,0.002044943824097404,0.0005635172001798301,0.0018659146699137668,0.0010958568579881975,0.0014679907007453525,0.0016834944002476096,0.0005719693254149646,0.00033549010480965865,0.0005202315900144619,0.0010347012491805216,0.0004370719726370326,0.0013878231350478983,0.001103209019562893,0.0006276733091713552,0.0009345904832346057,0.0007684814334152311
